"team","clust_coeff","max_page_rank","page_rank_mvp","max_hub_score","hub_score_mvp","max_auth_score","auth_score_mvp","max_ast_freq","ast_freq_leader","max_shot_freq","shot_freq_leader","weighted_max_page_rank","weighted_page_rank_mvp","weighted_max_hub_score","weighted_hub_score_mvp","weighted_max_auth_score","weighted_auth_score_mvp","weighted_max_ast_freq","weighted_ast_freq_leader","weighted_max_shot_freq","weighted_shot_freq_leader"
"LIU Brooklyn",0.715,0.206454464630753,"Raiquan Clark",0.684305441576834,"Jashaun Agosto",0.570174908473458,"Joel Hernandez",0.281914893617021,"Jashaun Agosto",0.202127659574468,"Joel Hernandez",0.179099608937323,"Raiquan Clark",0.720289643445464,"Jashaun Agosto",0.588614615095449,"Joel Hernandez",0.294491525423729,"Jashaun Agosto",0.199152542372881,"Joel Hernandez"
"Long Beach State",0.765,0.142168672768319,"Bryan Alberts",0.926376776669616,"Deishuan Booker",0.563102320678148,"Gabe Levin",0.376106194690266,"Deishuan Booker",0.168141592920354,"Gabe Levin",0.170909935099808,"Bryan Alberts",0.911932147597094,"Deishuan Booker",0.588975397584992,"Bryan Alberts",0.365491651205937,"Deishuan Booker",0.198515769944341,"Bryan Alberts"
"Longwood",0.721,0.179585655650689,"Kamil Chapman",0.802168837178253,"B.K. Ashe",0.570520682879097,"Isaiah Walton",0.275590551181102,"B.K. Ashe",0.173228346456693,"JaShaun Smith",0.179987784315036,"Kamil Chapman",0.8390643651748,"B.K. Ashe",0.581800104608906,"Isaiah Walton",0.29595015576324,"B.K. Ashe",0.180685358255452,"Kamil Chapman"
"Louisiana",0.778,0.188443219571501,"JaKeenan Gant",0.815673685135413,"Marcus Stroman",0.79204528067553,"JaKeenan Gant",0.3046875,"Marcus Stroman",0.27734375,"JaKeenan Gant",0.174606576795597,"JaKeenan Gant",0.802774905033409,"Marcus Stroman",0.736310299737233,"JaKeenan Gant",0.293729372937294,"Marcus Stroman",0.245874587458746,"JaKeenan Gant"
"Louisiana Tech",0.706,0.158703163228336,"Jacobi Boykins",0.828163768679077,"DaQuan Bracey",0.756383663004898,"Jacobi Boykins",0.335294117647059,"DaQuan Bracey",0.217647058823529,"Jacobi Boykins",0.171460588924626,"Jacobi Boykins",0.814242975631272,"DaQuan Bracey",0.787316285985465,"Jacobi Boykins",0.331797235023041,"DaQuan Bracey",0.237327188940092,"Jacobi Boykins"
"Louisville",0.797,0.162093498739116,"Ray Spalding",0.762641834269735,"Quentin Snider",0.683916552501143,"Ray Spalding",0.28,"Quentin Snider",0.2,"Ray Spalding",0.15553136594815,"Deng Adel",0.749142705852783,"Quentin Snider",0.585125009341888,"Ray Spalding",0.276887871853547,"Quentin Snider",0.164759725400458,"Ray Spalding"
"Loyola-Chicago",0.796,0.188196479904735,"Aundre Jackson",0.568863780654202,"Clayton Custer",0.707561657738126,"Aundre Jackson",0.181818181818182,"Clayton Custer",0.263157894736842,"Aundre Jackson",0.175563123199013,"Aundre Jackson",0.60107472463554,"Clayton Custer",0.656465698013429,"Aundre Jackson",0.185546875,"Clayton Custer",0.240234375,"Aundre Jackson"
"Loyola (MD)",0.656,0.182135104660835,"Cam Gregory",0.653936813618632,"Isaiah Hart",0.656990804339247,"Cam Gregory",0.217391304347826,"Isaiah Hart",0.217391304347826,"Cam Gregory",0.16113377471852,"Cam Gregory",0.636285957334679,"Isaiah Hart",0.563415015766464,"Cam Gregory",0.212041884816754,"Isaiah Hart",0.183246073298429,"Cam Gregory"
"Loyola Marymount",0.808,0.203172843563105,"Eli Scott",0.849784318784462,"James Batemon",0.708839144092619,"Steven Haney",0.329545454545455,"James Batemon",0.204545454545455,"Mattias Markusson",0.170903862589335,"Eli Scott",0.896117055001981,"James Batemon",0.815033863742411,"Steven Haney",0.339712918660287,"James Batemon",0.227272727272727,"Steven Haney"
"LSU",0.812,0.131138413278185,"Skylar Mays",0.861004875911766,"Tremont Waters",0.631037059569675,"Duop Reath",0.4,"Tremont Waters",0.2,"Duop Reath",0.13785068063464,"Skylar Mays",0.872192242485853,"Tremont Waters",0.566806257835828,"Duop Reath",0.395833333333333,"Tremont Waters",0.173611111111111,"Duop Reath"
"Maine",0.793,0.171027688504726,"Aaron Calixte",0.586496553411588,"Aaron Calixte",0.615984558055032,"Ilker Er",0.190082644628099,"Aaron Calixte",0.198347107438017,"Ilker Er",0.183524340085168,"Aaron Calixte",0.567788414394161,"Aaron Calixte",0.636121934070726,"Ilker Er",0.181818181818182,"Aaron Calixte",0.204545454545455,"Ilker Er"
"Manhattan",0.882,0.184373543876774,"Rich Williams",0.626963838376312,"Zavier Turner",0.526410608170578,"Calvin Crawford",0.231578947368421,"Zavier Turner",0.194736842105263,"Calvin Crawford",0.174207925519965,"Rich Williams",0.698114111234905,"Zavier Turner",0.592704730822952,"Calvin Crawford",0.248380129589633,"Zavier Turner",0.203023758099352,"Calvin Crawford"
"Marist",0.719,0.172092779061957,"Ryan Funk",0.738377407645197,"Brian Parker",0.769225130525483,"Ryan Funk",0.220858895705521,"Brian Parker",0.226993865030675,"Ryan Funk",0.175097183916426,"Ryan Funk",0.744523541538968,"Brian Parker",0.802273298602823,"Ryan Funk",0.216589861751152,"Brian Parker",0.23963133640553,"Ryan Funk"
"Marquette",0.821,0.191513972650451,"Sam Hauser",0.740699527590524,"Andrew Rowsey",0.714430362659913,"Sam Hauser",0.257918552036199,"Andrew Rowsey",0.239819004524887,"Sam Hauser",0.209296485990904,"Sam Hauser",0.755659253963607,"Andrew Rowsey",0.740907361283457,"Sam Hauser",0.262323943661972,"Andrew Rowsey",0.258802816901408,"Sam Hauser"
"Marshall",0.737,0.152555170060955,"Jon Elmore",0.889956134482609,"Jon Elmore",0.622932434831904,"Ajdin Penava",0.421052631578947,"Jon Elmore",0.236842105263158,"Ajdin Penava",0.153145195964911,"Jon Elmore",0.897989503566475,"Jon Elmore",0.584885209836849,"C.J. Burks",0.418320610687023,"Jon Elmore",0.216793893129771,"Ajdin Penava"
"Maryland",0.76,0.149733197652561,"Kevin Huerter",0.836899478118483,"Anthony Cowan",0.674202046246637,"Kevin Huerter",0.319047619047619,"Anthony Cowan",0.2,"Kevin Huerter",0.150648496969354,"Kevin Huerter",0.874003690712613,"Anthony Cowan",0.754087994830438,"Kevin Huerter",0.325536062378168,"Anthony Cowan",0.216374269005848,"Kevin Huerter"
"Massachusetts",0.846,0.185637035536978,"Rashaan Holloway",0.8286639440229,"C.J. Anderson",0.622586536287791,"Carl Pierre",0.373831775700935,"C.J. Anderson",0.210280373831776,"Carl Pierre",0.198092507871223,"Carl Pierre",0.851371465565193,"C.J. Anderson",0.68258565414615,"Carl Pierre",0.385057471264368,"C.J. Anderson",0.239463601532567,"Carl Pierre"
"McNeese",0.757,0.150960835019076,"Kalob Ledoux",0.649766799215884,"Jarren Greenwood",0.673883064922268,"Kalob Ledoux",0.201834862385321,"Jarren Greenwood",0.220183486238532,"Kalob Ledoux",0.167674483478705,"Kalob Ledoux",0.674716895273279,"Jarren Greenwood",0.671175322009524,"Kalob Ledoux",0.209386281588448,"Jarren Greenwood",0.23826714801444,"Kalob Ledoux"
"Memphis",0.805,0.220768807698444,"Kyvon Davenport",0.776270409036776,"Jeremiah Martin",0.624341627929764,"Kyvon Davenport",0.298850574712644,"Jeremiah Martin",0.258620689655172,"Kyvon Davenport",0.226723153711047,"Kyvon Davenport",0.773987814452671,"Jeremiah Martin",0.655397676094703,"Kyvon Davenport",0.298029556650246,"Jeremiah Martin",0.266009852216749,"Kyvon Davenport"
"Mercer",0.692,0.138877847083998,"Demetre Rivers",0.818746770223677,"Jordan Strawberry",0.635863570398655,"Stephon Jelks",0.252808988764045,"Jordan Strawberry",0.174157303370786,"Stephon Jelks",0.131532746075036,"Demetre Rivers",0.848774044032058,"Jordan Strawberry",0.644068010420702,"Stephon Jelks",0.267699115044248,"Jordan Strawberry",0.179203539823009,"Stephon Jelks"
"Miami",0.795,0.191533299550689,"Ebuka Izundu",0.77028876058757,"Bruce Brown Jr",0.640733918771431,"Dewan Huell",0.320987654320988,"Bruce Brown Jr",0.222222222222222,"Dewan Huell",0.174436947279052,"Ebuka Izundu",0.753002334801385,"Bruce Brown Jr",0.622498630175118,"Dejan Vasiljevic",0.317135549872123,"Bruce Brown Jr",0.230179028132992,"Dejan Vasiljevic"
"Miami (OH)",0.83,0.174436734313245,"Nike Sibande",0.944217297924928,"Darrian Ringo",0.468642482130196,"Logan McLane",0.534031413612565,"Darrian Ringo",0.183246073298429,"Nike Sibande",0.179344671024764,"Nike Sibande",0.935697943069717,"Darrian Ringo",0.495580048667984,"Nike Sibande",0.524109014675052,"Darrian Ringo",0.19496855345912,"Nike Sibande"
"Michigan",0.785,0.130820743242393,"Isaiah Livers",0.572898783680754,"Muhammad-Ali Abdur-Rahkman",0.58942470087226,"Moritz Wagner",0.206477732793522,"Muhammad-Ali Abdur-Rahkman",0.186234817813765,"Moritz Wagner",0.126410208501793,"Isaiah Livers",0.598477310031021,"Muhammad-Ali Abdur-Rahkman",0.600404636181287,"Duncan Robinson",0.215311004784689,"Muhammad-Ali Abdur-Rahkman",0.18341307814992,"Duncan Robinson"
"Michigan State",0.858,0.169505143452136,"Miles Bridges",0.849854900750547,"Cassius Winston",0.573659148192456,"Miles Bridges",0.329230769230769,"Cassius Winston",0.203076923076923,"Miles Bridges",0.174903441692171,"Cassius Winston",0.818877384456997,"Cassius Winston",0.584614660683726,"Joshua Langford",0.31266149870801,"Cassius Winston",0.20671834625323,"Miles Bridges"
"Middle Tennessee",0.707,0.242036227747582,"Nick King",0.645210718855819,"Tyrik Dixon",0.738101680008385,"Nick King",0.235294117647059,"Tyrik Dixon",0.299465240641711,"Nick King",0.226513240720635,"Nick King",0.62400565367749,"Tyrik Dixon",0.714873308434667,"Nick King",0.228699551569507,"Tyrik Dixon",0.282511210762332,"Nick King"
"Milwaukee",0.938,0.157217293595564,"Brock Stull",0.68433724083749,"August Haas",0.514004729957242,"Brett Prahl",0.255681818181818,"August Haas",0.176136363636364,"Brett Prahl",0.174888680242623,"Brock Stull",0.718782971762522,"August Haas",0.538816652244208,"Jeremiah Bell",0.26027397260274,"August Haas",0.187214611872146,"Brock Stull"
"Minnesota",0.763,0.157659369056278,"Amir Coffey",0.601974669901124,"Nate Mason",0.629298109058222,"Jordan Murphy",0.21285140562249,"Amir Coffey",0.21285140562249,"Jordan Murphy",0.151507259091548,"Amir Coffey",0.600378063277978,"Nate Mason",0.564487737549676,"Jordan Murphy",0.212280701754386,"Nate Mason",0.189473684210526,"Jordan Murphy"
"Mississippi State",0.747,0.157278968165066,"Tyson Carter",0.782600993271496,"Quinndary Weatherspoon",0.64931013830808,"Aric Holman",0.31,"Quinndary Weatherspoon",0.215,"Aric Holman",0.172040327332069,"Tyson Carter",0.782054646708896,"Quinndary Weatherspoon",0.622714317353977,"Aric Holman",0.312629399585921,"Quinndary Weatherspoon",0.213250517598344,"Aric Holman"
"Mississippi Valley State",0.591,0.233795016821115,"Dante Scott",0.694607799472857,"Tereke Eckwood",0.573109104354083,"Jordan Evans",0.227272727272727,"Tereke Eckwood",0.2,"Dante Scott",0.231010911437916,"Dante Scott",0.688047350635419,"Tereke Eckwood",0.593905569236738,"Jordan Evans",0.225563909774436,"Tereke Eckwood",0.206766917293233,"Dante Scott"
"Missouri",0.813,0.183394256538763,"Jordan Barnett",0.578804938596582,"Blake Harris",0.691799187623056,"Jordan Barnett",0.198067632850242,"Blake Harris",0.236714975845411,"Jordan Barnett",0.185425717700559,"Jordan Barnett",0.55418659489629,"Blake Harris",0.691115877311843,"Jordan Barnett",0.187855787476281,"Blake Harris",0.23719165085389,"Jordan Barnett"
"Missouri State",0.703,0.139948271216864,"Alize Johnson",0.54061314065486,"Alize Johnson",0.475930596606223,"Reggie Scurry",0.212328767123288,"Jarred Dixon",0.178082191780822,"Reggie Scurry",0.14280739943805,"Alize Johnson",0.534447418926857,"Jarred Dixon",0.554088966970518,"Jarrid Rhodes",0.211699164345404,"Jarred Dixon",0.186629526462396,"Jarrid Rhodes"
"Monmouth",0.591,0.159465391924124,"Deion Hammond",0.92879988526143,"Austin Tilghman",0.665200788811653,"Deion Hammond",0.419354838709677,"Austin Tilghman",0.217741935483871,"Deion Hammond",0.17365147014403,"Deion Hammond",0.92869562206134,"Austin Tilghman",0.712937857134312,"Deion Hammond",0.425806451612903,"Austin Tilghman",0.248387096774194,"Deion Hammond"
"Montana",0.725,0.20648809666817,"Jamar Akoh",0.720724986558078,"Ahmaad Rorie",0.575858778189754,"Jamar Akoh",0.297619047619048,"Ahmaad Rorie",0.220238095238095,"Ahmaad Rorie",0.204027171272854,"Ahmaad Rorie",0.738126772899439,"Ahmaad Rorie",0.653969424849227,"Bobby Moorehead",0.303482587064677,"Ahmaad Rorie",0.23134328358209,"Ahmaad Rorie"
"Montana State",0.797,0.220831956818675,"Tyler Hall",0.838004978932029,"Harald Frey",0.746164717892051,"Tyler Hall",0.291208791208791,"Harald Frey",0.252747252747253,"Tyler Hall",0.231375959625634,"Tyler Hall",0.824917686961705,"Harald Frey",0.787702603508369,"Tyler Hall",0.282937365010799,"Harald Frey",0.27645788336933,"Tyler Hall"
"Morehead State",0.694,0.157830504311184,"Djimon Henson",0.785783613937467,"Jordan Walker",0.641031597881826,"Malek Green",0.303571428571429,"Jordan Walker",0.196428571428571,"Malek Green",0.178177331968132,"Djimon Henson",0.768616607299329,"Jordan Walker",0.660181598036748,"Djimon Henson",0.297794117647059,"Jordan Walker",0.224264705882353,"Djimon Henson"
"Morgan State",0.653,0.148613144336824,"Phillip Carr",0.897071046764569,"Martez Cameron",0.615113020928735,"Phillip Carr",0.365853658536585,"Martez Cameron",0.170731707317073,"Phillip Carr",0.144431287030071,"LaPri McCray-Pace",0.88647787765265,"Martez Cameron",0.562230496182227,"Phillip Carr",0.361842105263158,"Martez Cameron",0.161184210526316,"LaPri McCray-Pace"
"Mt. St. Mary's",0.704,0.197803087547369,"Greg Alexander",0.752275720523893,"Junior Robinson",0.563020001732002,"Greg Alexander",0.375,"Junior Robinson",0.239130434782609,"Greg Alexander",0.202266653437133,"Jonah Antonio",0.74088370163941,"Junior Robinson",0.614933150187888,"Jonah Antonio",0.374732334047109,"Junior Robinson",0.256959314775161,"Jonah Antonio"
"Murray State",0.627,0.180377971279667,"Jachai Taylor",0.990925715037282,"Jonathan Stark",0.924430285098393,"Terrell Miller Jr",0.507462686567164,"Jonathan Stark",0.298507462686567,"Terrell Miller Jr",0.173429909726458,"Jachai Taylor",0.994358796752595,"Jonathan Stark",0.940441884138514,"Terrell Miller Jr",0.5,"Jonathan Stark",0.308641975308642,"Terrell Miller Jr"
"North Carolina A&T",0.742,0.215444258001625,"Femi Olujobi",0.811929572352945,"Kameron Langley",0.899937979303207,"Femi Olujobi",0.253333333333333,"Kameron Langley",0.326666666666667,"Femi Olujobi",0.199008719421854,"Femi Olujobi",0.829919540992186,"Kameron Langley",0.878337723159377,"Femi Olujobi",0.260387811634349,"Kameron Langley",0.301939058171745,"Femi Olujobi"
"North Carolina Central",0.619,0.196571644670082,"Raasean Davis",0.746701011497603,"Jordan Perkins",0.693310635675251,"Raasean Davis",0.26605504587156,"Jordan Perkins",0.261467889908257,"Raasean Davis",0.181414803670489,"Raasean Davis",0.732657551248216,"Jordan Perkins",0.610373771689806,"Raasean Davis",0.257253384912959,"Jordan Perkins",0.220502901353965,"Raasean Davis"
"Navy",0.727,0.137608388824272,"Bryce Dulin",0.684617167020202,"Shawn Anderson",0.582236673609089,"Bryce Dulin",0.241025641025641,"Shawn Anderson",0.169230769230769,"Bryce Dulin",0.148646595634736,"George Kiernan",0.723918793453653,"Shawn Anderson",0.597670414482821,"Bryce Dulin",0.251572327044025,"Shawn Anderson",0.169811320754717,"Bryce Dulin"
"Nebraska",0.727,0.174265073391935,"James Palmer Jr",0.574373022482714,"Glynn Watson Jr",0.627467169850995,"Isaac Copeland",0.223744292237443,"Glynn Watson Jr",0.200913242009132,"Isaac Copeland",0.175190241946231,"James Palmer Jr",0.558890770839685,"Glynn Watson Jr",0.576829101775798,"Isaac Copeland",0.220779220779221,"Glynn Watson Jr",0.185528756957328,"Isaac Copeland"
"Nevada",0.886,0.168593757269741,"Jordan Caroline",0.620225066299656,"Lindsey Drew",0.621553677419733,"Jordan Caroline",0.239382239382239,"Cody Martin",0.231660231660232,"Jordan Caroline",0.164682515259975,"Kendall Stephens",0.652133179863103,"Lindsey Drew",0.552900739775194,"Jordan Caroline",0.248427672955975,"Lindsey Drew",0.215408805031447,"Kendall Stephens"
"New Hampshire",0.681,0.194814809076178,"Tanner Leissner",0.722085783713155,"Elijah Jordan",0.649807263157089,"Tanner Leissner",0.278145695364238,"Elijah Jordan",0.205298013245033,"Tanner Leissner",0.19559902297092,"Tanner Leissner",0.756088470627237,"Elijah Jordan",0.591484806915875,"Tanner Leissner",0.287878787878788,"Elijah Jordan",0.184343434343434,"Tanner Leissner"
"New Mexico",0.936,0.166413094033617,"Chris McNeal",0.596348574127608,"Antino Jackson",0.48192317328312,"Anthony Mathis",0.213389121338912,"Antino Jackson",0.146443514644351,"Anthony Mathis",0.181593207231031,"Chris McNeal",0.575084714776713,"Antino Jackson",0.545292861503392,"Anthony Mathis",0.209076175040519,"Antino Jackson",0.168557536466775,"Anthony Mathis"
"New Mexica State",0.809,0.13953988537143,"Jemerrio Jones",0.743089091477105,"Jemerrio Jones",0.637143736910916,"Zach Lofton",0.248704663212435,"Jemerrio Jones",0.176165803108808,"Zach Lofton",0.129405852276283,"A.J. Harris",0.744491723990897,"Jemerrio Jones",0.687237486576683,"Zach Lofton",0.237580993520518,"Jemerrio Jones",0.187904967602592,"Zach Lofton"
"New Orleans",0.703,0.183980730995487,"Travin Thibodeaux",0.643004457298882,"Troy Green",0.743342686418082,"Travin Thibodeaux",0.195,"Troy Green",0.225,"Travin Thibodeaux",0.18204054030666,"Travin Thibodeaux",0.637520940762743,"Troy Green",0.684247039975973,"Travin Thibodeaux",0.198660714285714,"Troy Green",0.209821428571429,"Travin Thibodeaux"
"Niagara",0.75,0.196484437759534,"Matt Scott",0.807094264778289,"Kahlil Dukes",0.66143671617546,"Marvin Prochet",0.320261437908497,"Kahlil Dukes",0.202614379084967,"Marvin Prochet",0.198807035019071,"Matt Scott",0.800809505518243,"Kahlil Dukes",0.679248992964419,"Marvin Prochet",0.326582278481013,"Kahlil Dukes",0.215189873417722,"Marvin Prochet"
"Nicholls",0.668,0.151525355482223,"Tevon Saddler",0.547278895329053,"Roddy Peters",0.544628754415549,"Lafayette Rutledge",0.214007782101167,"Roddy Peters",0.171206225680934,"Lafayette Rutledge",0.150527044208504,"Tevon Saddler",0.526460717857253,"Kevin Johnson",0.632425632909908,"Lafayette Rutledge",0.213500784929356,"Roddy Peters",0.205651491365777,"Lafayette Rutledge"
"NJIT",0.702,0.128324601506892,"Shawndale Jones",0.483960905996964,"Abdul Lewis",0.639858242957342,"Anthony Tarke",0.147368421052632,"Zach Cooks",0.173684210526316,"Anthony Tarke",0.123001224987577,"Anthony Tarke",0.521371838315224,"Shyquan Gibbs",0.639489651362516,"Anthony Tarke",0.147435897435897,"Shyquan Gibbs",0.175213675213675,"Anthony Tarke"
"Norfolk State",0.836,0.171264731589542,"Alex Long",0.800497039954787,"Steven Whitley",0.579038222845493,"Derrik Jamerson Jr",0.311764705882353,"Steven Whitley",0.188235294117647,"Alex Long",0.178261829166754,"Mastadi Pitt",0.826014469943829,"Steven Whitley",0.658375918855717,"Derrik Jamerson Jr",0.323040380047506,"Steven Whitley",0.190023752969121,"Derrik Jamerson Jr"
"North Carolina",0.718,0.205810136061365,"Luke Maye",0.745594563048967,"Theo Pinson",0.787742180656806,"Luke Maye",0.255707762557078,"Theo Pinson",0.296803652968037,"Luke Maye",0.198311035080927,"Luke Maye",0.764199394965161,"Theo Pinson",0.742253777584937,"Luke Maye",0.263969171483622,"Theo Pinson",0.28131021194605,"Luke Maye"
"NC State",0.78,0.171858571623883,"Omer Yurtseven",0.745383280243608,"Markell Johnson",0.611009531854617,"Omer Yurtseven",0.306976744186046,"Markell Johnson",0.213953488372093,"Omer Yurtseven",0.163016592941955,"Braxton Beverly",0.718489741574701,"Markell Johnson",0.572533593045712,"Omer Yurtseven",0.291015625,"Markell Johnson",0.19140625,"Omer Yurtseven"
"North Dakota",0.769,0.207925435894709,"Conner Avants",0.690752289477376,"Marlon Stewart",0.657149416308579,"Dale Jones",0.267716535433071,"Marlon Stewart",0.244094488188976,"Dale Jones",0.191518217025215,"Dale Jones",0.675523644540093,"Marlon Stewart",0.736232506900223,"Dale Jones",0.255591054313099,"Marlon Stewart",0.26517571884984,"Dale Jones"
"North Dakota St",0.765,0.191057643819618,"Paul Miller",0.587105947675397,"Paul Miller",0.462538033693476,"Paul Miller",0.257575757575758,"Paul Miller",0.176767676767677,"Paul Miller",0.18954537953197,"Paul Miller",0.534392089426351,"Paul Miller",0.501130104575216,"Paul Miller",0.245059288537549,"Paul Miller",0.183794466403162,"Paul Miller"
"North Florida",0.8,0.154274019207293,"J.T. Escobar",0.836282105955361,"Ivan Gandia-Rosa",0.541871064685615,"Noah Horchler",0.337777777777778,"Ivan Gandia-Rosa",0.177777777777778,"J.T. Escobar",0.166623881370425,"J.T. Escobar",0.822905880550981,"Ivan Gandia-Rosa",0.571700978087174,"J.T. Escobar",0.32991452991453,"Ivan Gandia-Rosa",0.205128205128205,"J.T. Escobar"
"North Texas",0.661,0.153618864834906,"Roosevelt Smart",0.861199162953947,"Ryan Woolridge",0.705037470068282,"Shane Temara",0.394117647058824,"Ryan Woolridge",0.241176470588235,"Shane Temara",0.17234358062534,"Roosevelt Smart",0.872604974531655,"Ryan Woolridge",0.679278857071183,"Shane Temara",0.398617511520737,"Ryan Woolridge",0.23963133640553,"Shane Temara"
"Northeastern",0.676,0.144817972204277,"Vasa Pusica",0.743751550640341,"Vasa Pusica",0.497899712520591,"Shawn Occeus",0.27683615819209,"Vasa Pusica",0.15819209039548,"Shawn Occeus",0.150764764587309,"Vasa Pusica",0.707082079372517,"Vasa Pusica",0.535427138880709,"Shawn Occeus",0.271111111111111,"Vasa Pusica",0.166666666666667,"Shawn Occeus"
"Northern Arizona",0.753,0.210559879696007,"Isaiah Thomas",0.705030799923602,"Gino Littles",0.542238467993121,"Chris Bowling",0.301470588235294,"Gino Littles",0.198529411764706,"Isaiah Thomas",0.195142191691546,"Isaiah Thomas",0.764071120759921,"Gino Littles",0.569531116387496,"Jojo Anderson",0.31437125748503,"Gino Littles",0.18562874251497,"Jojo Anderson"
"Northern Colorado",0.717,0.150291157365176,"Jordan Davis",0.679669727124618,"Andre Spight",0.528077826653345,"Tanner Morgan",0.291666666666667,"Andre Spight",0.178571428571429,"Jalen Sanders",0.144193479827309,"Chaz Glotta",0.668663496978316,"Andre Spight",0.574705210835312,"Jonah Radebaugh",0.289099526066351,"Andre Spight",0.180094786729858,"Jonah Radebaugh"
"Northen Illinois",0.733,0.167605724282557,"Levi Bradley",0.557869423358152,"Dante Thorpe",0.64892475172611,"Levi Bradley",0.1875,"Eugene German",0.215277777777778,"Levi Bradley",0.174562556988452,"Eugene German",0.561788801527468,"Dante Thorpe",0.603979245866804,"Levi Bradley",0.186968838526912,"Dante Thorpe",0.206798866855524,"Levi Bradley"
"Northen Kentucky",0.785,0.147406096486719,"Lavone Holland II",0.862328305674722,"Lavone Holland II",0.648790134550971,"Drew McDonald",0.305220883534137,"Lavone Holland II",0.192771084337349,"Drew McDonald",0.167692225179759,"Lavone Holland II",0.868930520862309,"Lavone Holland II",0.659992226698919,"Drew McDonald",0.308457711442786,"Lavone Holland II",0.192371475953566,"Drew McDonald"
"Northwestern",0.856,0.19209200492493,"Scottie Lindsey",0.870370164461857,"Bryant McIntosh",0.598908647919313,"Dererk Pardon",0.334710743801653,"Bryant McIntosh",0.214876033057851,"Scottie Lindsey",0.201963436680062,"Scottie Lindsey",0.869060418658341,"Bryant McIntosh",0.601357547310974,"Scottie Lindsey",0.332784184514003,"Bryant McIntosh",0.227347611202636,"Scottie Lindsey"
"Northwestern State",0.703,0.172085870276784,"Larry Owens",0.815331707666679,"Jalan West",0.83525302168033,"Ishmael Lane",0.284615384615385,"Jalan West",0.284615384615385,"Ishmael Lane",0.162439287024887,"Larry Owens",0.833077907412769,"Jalan West",0.829592196849787,"Ishmael Lane",0.282894736842105,"Jalan West",0.269736842105263,"Ishmael Lane"
"Notre Dame",0.699,0.206290644487418,"Bonzie Colson",0.881768116787791,"Matt Farrell",0.659497975575775,"Bonzie Colson",0.375,"Matt Farrell",0.26875,"Bonzie Colson",0.191219015742701,"Bonzie Colson",0.863831823814832,"Matt Farrell",0.63003799573787,"Bonzie Colson",0.366925064599483,"Matt Farrell",0.235142118863049,"Bonzie Colson"
"Oakland",0.634,0.203921606486827,"Martez Walker",0.704492972954206,"Brailen Neely",0.621011796121179,"Jalen Hayes",0.302325581395349,"Brailen Neely",0.269767441860465,"Jalen Hayes",0.207495442782431,"Martez Walker",0.737160065353705,"Brailen Neely",0.593990506617516,"Martez Walker",0.311663479923518,"Brailen Neely",0.277246653919694,"Martez Walker"
"Ohio",0.776,0.186688150373417,"Mike Laster",0.612714432017153,"Teyvion Kirk",0.60397944520532,"Mike Laster",0.25,"Gavin Block",0.232558139534884,"Mike Laster",0.191898812146774,"Gavin Block",0.609465826874823,"Teyvion Kirk",0.555513944095829,"Mike Laster",0.244239631336406,"Gavin Block",0.221198156682028,"Mike Laster"
"Ohio State",0.869,0.164588267606112,"C.J. Jackson",0.759095732849475,"C.J. Jackson",0.685251938039721,"Keita Bates-Diop",0.283783783783784,"C.J. Jackson",0.216216216216216,"Keita Bates-Diop",0.175615649428561,"C.J. Jackson",0.708678067519956,"C.J. Jackson",0.69314959643689,"Keita Bates-Diop",0.270220588235294,"C.J. Jackson",0.227941176470588,"Keita Bates-Diop"
"Oklahoma",0.74,0.168853369542311,"Brady Manek",0.97860548610212,"Trae Young",0.540752647424698,"Brady Manek",0.549800796812749,"Trae Young",0.195219123505976,"Brady Manek",0.172752248770236,"Brady Manek",0.97453346206228,"Trae Young",0.579460393970342,"Brady Manek",0.519736842105263,"Trae Young",0.207236842105263,"Brady Manek"
"Oklahoma State",0.807,0.135154714450398,"Kendall Smith",0.673078559320535,"Kendall Smith",0.575329534521083,"Tavarius Shine",0.231132075471698,"Kendall Smith",0.155660377358491,"Tavarius Shine",0.134812831805376,"Kendall Smith",0.706383234933704,"Kendall Smith",0.580126452752053,"Tavarius Shine",0.241509433962264,"Kendall Smith",0.158490566037736,"Tavarius Shine"
"Old Dominion",0.638,0.200076458389767,"B.J. Stith",0.889833208037762,"Ahmad Caver",0.529495092919779,"Brandan Stith",0.402985074626866,"Ahmad Caver",0.213930348258706,"B.J. Stith",0.207125928584784,"B.J. Stith",0.872073636718901,"Ahmad Caver",0.539462269448528,"B.J. Stith",0.383795309168444,"Ahmad Caver",0.226012793176972,"B.J. Stith"
"Ole Miss",0.894,0.177311967821977,"Terence Davis",0.70059467184394,"Deandre Burnett",0.578233931820559,"Terence Davis",0.277533039647577,"Deandre Burnett",0.202643171806167,"Terence Davis",0.186248561730963,"Terence Davis",0.725198302629662,"Deandre Burnett",0.627998556549199,"Terence Davis",0.289855072463768,"Deandre Burnett",0.221014492753623,"Terence Davis"
"Omaha",0.768,0.185616011134566,"Zach Jackson",0.566610165894972,"KJ Robinson",0.730324224814439,"Zach Jackson",0.222772277227723,"JT Gibson",0.247524752475248,"Zach Jackson",0.185745686691395,"Zach Jackson",0.542188217758384,"KJ Robinson",0.704433621077998,"Zach Jackson",0.21272365805169,"JT Gibson",0.234592445328032,"Zach Jackson"
